path	verdict	reason
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-16-p07-6d229c8.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-16-p08-e9a35a3.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-16-p09-a1bbe06.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-16-p12-4553784.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-17-p01-d47c58c.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-17-p02-ffc0944.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-17-p03-525e1e6.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-17-p06-7ad29ef.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-17-p08-2d4c418.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-18-p01-19d37b9.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-18-p02-c48e239.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-18-p03-71b0ad9.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-18-p04-05af820.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-18-p05-9a34eb1.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-18-p06-a348321.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-19-p01-6dee5c2.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-19-p02-d49fdb4.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-19-p03-809be1b.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-19-p04-234ed64.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-19-p05-b0d8b01.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-19-p06-d4fc44f.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-19-p07-776dfde.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-20-p01-6cc1cd5.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-20-p02-1369902.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-20-p05-2244fc4.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-20-p06-16cba28.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-20-p08-b61c80c.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-20-p09-bed4fbf.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-21-p01-6a4f53e.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-21-p03-41ff784.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-21-p04-c085d10.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-21-p05-83d4ac7.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-22-p01-cb62574.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-22-p03-38f334a.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/full/2025-09-28-p01-5e4ff43.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/inner-sanctum.md	already-represented	backup snapshot of sapientia — covered by II1-sapientia characterizations (deep passes); verbatim-redundant with the live tree
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-07-p04-1bcf7ff.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-07-p06-7c6b313.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-07-p07-f455270.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-08-p01-eaa4d6f.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-08-p03-1aa3059.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-08-p04-8183b3a.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-08-p05-6d1ec07.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-09-p01-49bd87d.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-09-p02-dacd0a1.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-09-p03-8de491f.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-09-p04-d8d2d97.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-09-p05-ebb851d.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-09-p06-1a58bf7.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-09-p07-a3584a8.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-10-p01-3a63898.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-10-p04-d7b39f2.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-10-p05-28f5a4b.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-10-p06-85f82b5.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-10-p07-4e3afac.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-11-p01-ecc01aa.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-11-p02-6d2a771.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-11-p05-94decad.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-11-p06-4009141.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-12-p01-bbd8cfa.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-13-p01-a276955.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-13-p02-4895f42.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-13-p04-aeccdb9.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-13-p05-e385c54.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-15-p01-b8269f2.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-15-p02-a966e7e.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-15-p03-8f7467a.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-15-p04-1854706.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-15-p06-8cc8aa5.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-15-p07-1f9ca77.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-16-p01-4e9324e.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-16-p02-98fccb4.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-16-p03-246ce71.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-16-p04-08cbb66.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-16-p05-aa2b0ca.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-16-p06-c7b65bf.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-16-p07-6d229c8.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-16-p08-e9a35a3.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-16-p09-a1bbe06.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-16-p11-657c9cd.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-16-p12-4553784.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-17-p01-d47c58c.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-17-p02-ffc0944.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-17-p03-525e1e6.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-17-p05-8ee051e.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-17-p06-7ad29ef.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-17-p08-2d4c418.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-18-p01-19d37b9.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-18-p02-c48e239.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-18-p03-71b0ad9.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-18-p04-05af820.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-18-p05-9a34eb1.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-18-p06-a348321.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-19-p01-6dee5c2.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-19-p02-d49fdb4.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-19-p03-809be1b.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-19-p04-234ed64.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-19-p05-b0d8b01.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-19-p06-d4fc44f.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-19-p07-776dfde.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-20-p01-6cc1cd5.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-20-p02-1369902.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-20-p05-2244fc4.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-20-p06-16cba28.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-20-p08-b61c80c.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-20-p09-bed4fbf.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-21-p01-6a4f53e.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-21-p03-41ff784.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-21-p04-c085d10.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-21-p05-83d4ac7.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-22-p01-cb62574.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
/Users/josephwecker-v2/src-ext/sapientia.snapshot-backup/curated-sessions/jsonl/2025-09-22-p03-38f334a.jsonl	already-represented	raw session-transcript corpus — searchable substrate; spans triaged via memorata3 transcript-triage + concurrent transcript agent; whole-file telemetry is the README-deferred class
